age,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,region_default_rate,join_year,join_month,join_day,join_weekday,tenure_days,education_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,employment_type_Self-Employed,employment_type_Unemployed,income_bin_encoded,good_credit_flag,repayment_qbin_encoded,txn_cluster,annual_income_std,annual_income_minmax,annual_income_maxabs,annual_income_robust,age_scaled,annual_income_scaled,loan_amount_scaled,credit_score_scaled,repayment_history_scaled,transaction_count_scaled,spending_ratio_scaled,tenure_days_scaled,debt_to_income,spending_to_income_ratio,avg_monthly_transactions,loan_per_age,spending_log,spending_sqrt,spending_recip,loan_amount_boxcox,annual_income_yj
27.0,728362.84,1520961.08,740.4,0,26,22.8,0,0.21,2021,9,6,0,1800,1,2,1,0,0,0,0,0,0,0,0,2,1,0,1,-0.0027971042095669627,0.12897554523169136,0.1568011059545587,0.35552468829054396,-1.327903695002174,-0.0027971042095669627,-0.08843774217815664,0.6884783529788162,-0.7751793624234595,-0.7578404704256513,-0.5776732094162587,-0.0938782069537822,2.088191484343161,0.228,4.333333333333333,56331.891851851855,3.169685580677429,4.774934554525329,0.04201680672268907,0.46479404228191884,0.41765972531666157
64.0,861837.12,878511.52,780.2,1,42,29.47,0,0.15,2022,5,22,6,1542,2,2,0,1,0,1,0,0,0,0,0,2,1,0,0,0.19671622522695978,0.1586579612611073,0.18553529387728201,0.6816592918961987,1.588314058741917,0.19671622522695978,-0.23642408755062805,1.1895132547840006,-0.08181678422716306,0.17316747850021016,-0.20211614242302656,-0.44934178666078617,1.0193475073341005,0.29469999999999996,7.0,13726.7425,3.416742592997618,5.428627819255985,0.032819166393173616,-0.2088427563079171,0.6748988851263629
28.0,549504.66,25048648.0,689.2,0,33,29.85,0,0.15,2018,12,12,2,2799,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.27014891902181076,0.08920051959361223,0.11829672476863834,-0.08150214291565402,-1.2490869989550364,-0.27014891902181076,5.331094963795675,0.04393094161134481,-0.7751793624234595,-0.3505244927705869,-0.1807200876318078,1.2825098400512447,45.58405018803662,0.2985,5.5,894594.5714285715,3.4291367503513968,5.463515351859094,0.03241491085899514,2.8446938445443886,-0.03359940155212694
55.0,261148.73,1031874.15,686.6,0,94,68.45,0,0.26,2023,3,2,3,1258,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,-0.7011746691293674,0.025075051534828675,0.05621979518151756,-0.7860786870100662,0.8789637943176785,-0.7011746691293674,-0.20109746186127347,0.011200018377840073,-0.7751793624234595,3.19894331250926,1.9926686358972423,-0.840627277501054,3.9512891753293227,0.6845,15.666666666666666,18761.348181818183,4.240607069200353,8.273451516749223,0.014398848092152626,-0.0024987381370462393,-1.3588471647452405
34.0,292705.73,1632579.03,684.4,2,51,23.5,0,0.26,2024,7,3,2,769,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.6540042169866139,0.03209279310002219,0.06301334947735178,-0.7089714743996394,-0.776186822672211,-0.6540042169866139,-0.06272687936977175,-0.01649537820435657,0.6115457939691334,0.6968594497710072,-0.5382594242745402,-1.5143547599689802,5.577543801414479,0.235,8.5,48017.03029411765,3.1986731175506815,4.847679857416329,0.04081632653061224,0.5456928995359972,-1.1422107341740286
37.0,814592.15,526405.51,337.0,0,72,17.11,0,0.15,2019,7,9,1,2590,3,0,0,1,0,0,0,1,0,1,0,2,0,0,2,0.12609586852731086,0.14815148124984764,0.17536445162674938,0.5662196763889187,-0.5397367345307982,0.12609586852731086,-0.3175306597204072,-4.389850274865681,-0.7751793624234595,1.9188073827362004,-0.8980509772110851,0.9945567851723152,0.6462197186653468,0.1711,12.0,14227.175945945946,2.896464271895322,4.136423575989287,0.05521811154058531,-0.9187405411706403,0.5897010845928057
56.0,647057.67,36795450.45999997,693.0,0,56,36.63,0,0.21,2018,10,29,0,2843,2,2,1,0,0,1,0,0,0,0,0,1,0,0,2,-0.12432962093940281,0.11089465443173813,0.13929782342050825,0.156861474755769,0.957780490364816,-0.12432962093940281,8.036935973115929,0.09176844479877382,-0.7751793624234595,0.987799433810339,0.20103057416940884,1.34313153581523,56.86579754166266,0.3663,9.333333333333334,657061.6153571423,3.627801604605346,6.052272300549604,0.026574541589157584,3.0675643591208757,0.23129214116922556
60.0,1080694.1,1604521.85,746.7,5,39,40.31,0,0.26,2018,7,19,3,2945,1,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0.5238570402980234,0.20732804160393858,0.2326505702550208,1.2164202542226537,1.2730472745533665,0.5238570402980234,-0.06918976733510492,0.767787897736924,2.6916335285580226,-0.001396511923388845,0.4082344732001576,1.4836636487226502,1.4847141758245928,0.4031,6.5,26742.030833333334,3.721104601408673,6.34901567173999,0.02420721374969741,0.5260115774476206,1.0070787967864598
45.0,634945.32,1547897.57,639.5,0,37,29.55,0,0.15,2020,11,28,5,2082,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.14243479652679336,0.1082010732279744,0.1366902907851136,0.12726583680976936,0.09079683384630259,-0.14243479652679336,-0.08223300182116719,-0.5817332448137216,-0.7751793624234595,-0.11777250553912152,-0.1976117098354015,0.29465175226085005,2.43784389181733,0.2955,6.166666666666667,34397.72377777778,3.4193646856176043,5.4359911699707535,0.03273322422258593,0.4849707461309802,0.20111598511653353
22.0,281909.61,450282.77,575.6,0,15,41.56,0,0.21,2018,11,3,5,2838,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.6701419316549102,0.029691919123826196,0.0606891733071093,-0.7353510009771873,-1.721987175237862,-0.6701419316549102,-0.3350653064751483,-1.3861586273602344,-0.7751793624234595,-1.3979084353121811,0.47861623238179785,1.3362427067511407,1.5972593839564393,0.4156,2.5,20467.398636363636,3.750914845033389,6.446704584514479,0.023496240601503758,-1.152377176219834,-1.2130169033324674
26.0,405531.57,3235657.44,816.8,5,40,24.64,0,0.18,2022,7,15,4,1488,2,0,0,0,1,0,1,0,0,0,0,1,1,2,0,-0.48535555310265927,0.0571833462893581,0.08730236522704611,-0.4332898179421179,-1.4067203910493116,-0.48535555310265927,0.3065374644978033,1.6502639433787158,2.6916335285580226,0.056791484884477494,-0.4740712599008843,-0.5237411405529497,7.978805299917833,0.2464,6.666666666666667,124448.36307692308,3.2441536320524693,4.963869458396343,0.0390015600624025,1.2630252827119748,-0.5504160365030778
62.0,737224.53,975200.85,771.7,2,28,39.98,0,0.26,2023,2,15,2,1273,1,1,0,0,0,0,1,0,0,0,0,2,1,1,1,0.010449082818633425,0.13094623478554188,0.1587088402818982,0.3771775771873877,1.4306806666476417,0.010449082818633425,-0.21415198795854046,1.0825083134436975,0.6115457939691334,-0.6414644768099186,0.3896536887762043,-0.8199607903087864,1.322800327872975,0.3998,4.666666666666667,15729.045967741935,3.7130841428107537,6.322973983814895,0.02440214738897023,-0.07407408182861716,0.43644614079756455
24.0,798653.83,1639061.21,607.2,1,57,34.29,1,0.26,2024,11,20,2,629,1,1,0,0,0,0,0,1,0,1,0,2,0,0,2,0.10227174833857641,0.14460706920994032,0.17193326861491742,0.527275561647561,-1.5643537831435868,0.10227174833857641,-0.061233728486072,-0.9883520219068724,-0.08181678422716306,1.0459874306182053,0.06927592098137815,-1.7072419737634785,2.052279909557311,0.3429,9.5,68294.21708333334,3.5635996376871786,5.85576638878294,0.028336639274582034,0.5501808716631023,0.5596054564798801
49.0,864848.61,785458.48,700.2,3,36,26.34,0,0.18,2024,2,5,0,918,1,1,0,0,1,0,0,1,0,0,0,2,1,2,0,0.2012177096812292,0.15932766555955657,0.18618360394561428,0.6890176466100236,0.40606361803485297,0.2012177096812292,-0.25785857855626965,0.18240792452232518,1.30490837216543,-0.17596050234698787,-0.37835206741385363,-1.3090676538591213,0.908203436899783,0.2634,6.0,16029.764897959183,3.3083508312958037,5.132250968142536,0.036576444769568395,-0.35698560700357884,0.6801376717786
38.0,303553.07,1181886.38,765.8,0,38,57.9,0,0.15,2023,1,21,5,1298,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.6377899402066229,0.0345050575354814,0.06534855222968483,-0.6824667955126226,-0.46092003848366053,-0.6377899402066229,-0.166542590847159,1.008234295336898,-0.7751793624234595,-0.05958450873125519,1.3986465884041985,-0.7855166449883403,3.8935082422325684,0.579,6.333333333333333,31102.273157894735,4.075841090657541,7.60920495189872,0.01697792869269949,0.16574191160633178,-1.0741719682772914
46.0,279130.14,1212250.55,746.2,2,40,65.94,0,0.18,2022,10,31,0,1380,2,1,0,0,1,0,1,0,0,1,0,0,1,1,0,-0.6742965996086833,0.029073812138111194,0.06009081223480705,-0.742142431855734,0.16961352989344017,-0.6742965996086833,-0.1595482945967756,0.7614934894227885,0.6115457939691334,0.056791484884477494,1.8513420634605084,-0.672539848337277,4.342958270289263,0.6594,6.666666666666667,26353.27282608696,4.203796695783181,8.120344820264716,0.014938751120406334,0.19660644323644302,-1.2317765675762227
64.0,486799.99,182266.2839,724.7,1,70,26.66,0,0.15,2018,10,3,2,2869,1,1,0,1,0,1,0,0,0,0,0,1,1,0,2,-0.3638779691647949,0.07525606451262407,0.10479773626379418,-0.2347164003341874,1.588314058741917,-0.3638779691647949,-0.39680210691363066,0.4908339319149633,-0.08181678422716306,1.8024313891204677,-0.3603343370633537,1.3789534469484939,0.37441718908005733,0.2666,11.666666666666666,2847.9106859375,3.319987326236612,5.163332257370234,0.036153289949385395,-2.6829074705548175,-0.2358379624930702
54.0,1193070.07,1480238.36,677.2,3,20,7.82,0,0.21,2021,3,21,6,1969,1,1,1,0,0,1,0,0,0,1,0,2,0,2,1,0.6918332520697538,0.23231855133547008,0.25684273851379186,1.491002686364269,0.8001470982705409,0.6918332520697538,-0.09781809961263982,-0.1071348579279065,1.30490837216543,-1.1069684512728493,-1.4211282114490351,0.13896421541243356,1.2406969189999042,0.0782,3.3333333333333335,27411.821481481482,2.1770218700187,2.7964262908219126,0.11337868480725623,0.4334416187312969,1.1475001251094534
30.0,368933.77,3897083.55,819.5,1,35,10.99,0,0.15,2021,11,2,1,1743,2,0,0,1,0,0,0,0,1,1,0,1,1,0,0,-0.5400608411031048,0.04904461630061903,0.07942363336381192,-0.5227138552610607,-1.0914536068607612,-0.5400608411031048,0.45889500172271824,1.684253748275048,-0.08181678422716306,-0.23414849915485422,-1.2426400701643954,-0.17241085828439937,10.563097951158008,0.1099,5.833333333333333,129902.78499999999,2.4840729690394228,3.315116890850155,0.08340283569641367,1.4393665899968873,-0.7180218514220118
56.0,694005.07,1436681.04,706.6,1,47,38.66,0,0.15,2019,9,30,0,2507,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,-0.05415406290388933,0.12133495992204979,0.1494046051471694,0.2715739998153991,0.957780490364816,-0.05415406290388933,-0.10785139872645548,0.26297635094325894,-0.08181678422716306,0.4641074625395419,0.3153305510803922,0.8802022227084341,2.070130467490677,0.38659999999999994,7.833333333333333,25655.018571428573,3.68034312309165,6.217716622683925,0.02521432173474534,0.3987110081527806,0.3421268758035587
34.0,694039.13,503633.56,651.4,0,39,44.25,0,0.26,2022,11,11,4,1369,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.054103151042813026,0.12134253428836189,0.1494119375443972,0.27165722292474137,-0.776186822672211,-0.054103151042813026,-0.32277611067457185,-0.43192632693729766,-0.7751793624234595,-0.001396511923388845,0.6300777781406874,-0.6876952722782733,0.7256558574730505,0.4425,6.5,14812.751764705883,3.8122026701459353,6.652067347825035,0.022099447513812154,-0.984041105330769,0.34220397281689824
45.0,821120.39,1551872.92,603.1,0,77,17.03,0,0.21,2020,7,18,5,2215,3,1,1,0,0,0,1,0,0,1,0,2,0,0,2,0.13585408485004144,0.14960325110108694,0.17676984354918296,0.5821709515307855,0.09079683384630259,0.13585408485004144,-0.08131729177215348,-1.0399661700827836,-0.7751793624234595,2.2097473667755323,-0.90255540979871,0.4778946053656234,1.8899456631444749,0.1703,12.833333333333334,34486.06488888889,2.8920370372152258,4.12674205639267,0.05546311702717693,0.4879119025258075,0.6018237280136924
35.0,1349766.46,2067056.91,697.2,2,44,55.25,0,0.21,2023,2,24,4,1264,1,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0.9260582913775848,0.26716517076123214,0.29057615529695285,1.8738788108062738,-0.6973701266250734,0.9260582913775848,0.037353808064085565,0.14464147463751234,0.6115457939691334,0.28954347211594283,1.2494372589391214,-0.832360682624147,1.531418190669814,0.5525,7.333333333333333,59058.76885714285,4.029806041084529,7.433034373659253,0.017777777777777778,0.8059504706970665,1.3186984214061037
28.0,1275754.76,1409473.18,716.2,1,33,28.62,1,0.21,2018,7,2,0,2962,2,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0.8154278337024629,0.2507062239855363,0.27464300251066165,1.6930366557357943,-1.2490869989550364,0.8154278337024629,-0.1141186483558363,0.38382899057466024,-0.08181678422716306,-0.3505244927705869,-0.2499757386665418,1.5070856675405535,1.1048151448794123,0.2862,5.5,50338.32785714285,3.3884498088396526,5.349766350038102,0.033760972316002696,0.37635299588868126,1.2410020071638543
34.0,389635.43,934821.64,656.9,1,33,60.69,0,0.21,2023,1,19,3,1300,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.5091166238991389,0.05364831436604045,0.08388026267660778,-0.47213086895029716,-0.776186822672211,-0.5091166238991389,-0.2234532188861911,-0.3626878354818075,-0.08181678422716306,-0.3505244927705869,1.5557386748976196,-0.7827611133627046,2.399221343911153,0.6069,5.5,27494.75411764706,4.122121843221548,7.790378681424928,0.016210082671421624,-0.12826642651612524,-0.6208781265051392
43.0,170443.22,831091.8,730.3,0,28,35.19,0,0.26,2018,3,13,1,3073,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-0.8367585306668724,0.004903684557008341,0.03669281837395241,-1.007710941169435,-0.06683655824797259,-0.8367585306668724,-0.24734707901689332,0.5613313050332794,-0.7751793624234595,-0.6414644768099186,0.11995078759215902,1.6600176727633342,4.876062538597898,0.3519,4.666666666666667,19327.71627906977,3.588782837575651,5.932115979985556,0.027631942525559547,-0.2817875352070834,-2.2158147262300996
60.0,372059.43,828674.88,616.6,1,57,58.12,1,0.21,2022,8,4,3,1468,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,-0.5353886987751105,0.04973971007064351,0.08009652181709699,-0.5150765345345054,1.2730472745533665,-0.5353886987751105,-0.24790380935048967,-0.8700171456011259,-0.08181678422716306,1.0459874306182053,1.4110337780201672,-0.5512964568093067,2.2272648216442197,0.5811999999999999,9.5,13811.248,4.079569276639947,7.623647421018367,0.016914749661705007,-0.28564180389244087,-0.70293877691038
41.0,563329.37,1604694.3,581.2,2,52,13.67,1,0.15,2021,7,19,0,1849,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,-0.24948415933481763,0.0922749006182263,0.12127289227534564,-0.04772247902974943,-0.2244699503422478,-0.24948415933481763,-0.06915004399050573,-1.315661254241917,0.6115457939691334,0.7550474465788736,-1.0917415784789588,-0.026367682125707805,2.8485898045756075,0.1367,8.666666666666666,39138.88536585366,2.6858045921548905,3.69729630946723,0.0681663258350375,0.5261338356574243,0.00725372756497745
36.0,442898.14,367696.52,797.6,3,23,38.3,1,0.15,2024,5,5,6,828,2,0,0,1,0,1,0,0,0,0,0,1,1,2,1,-0.42950113088496283,0.06549303768707376,0.09534659700269303,-0.34198734757065047,-0.6185534305779358,-0.42950113088496283,-0.35408880353461747,1.4085586641159147,1.30490837216543,-0.9324044608492503,0.29506060443607984,-1.4330665770127273,0.8302056089014056,0.38299999999999995,3.8333333333333335,10213.792222222222,3.6712245188752153,6.18869937870632,0.025445292620865142,-1.4682007361668996,-0.3971361932137341
65.0,1594936.4,758948.19,708.7,1,35,41.59,0,0.15,2020,11,9,0,2101,3,1,0,1,0,0,0,0,0,0,0,3,1,0,0,1.2925309257094837,0.3216868071168426,0.34335605513205814,2.472933559016357,1.6671307547890544,1.2925309257094837,-0.26396514501086316,0.28941286586262815,-0.08181678422716306,-0.23414849915485422,0.48030539460215727,0.3208293027043891,0.4758485604817847,0.41590000000000005,5.833333333333333,11676.125999999998,3.751619483935122,6.449030934954491,0.0234796900680911,-0.403182953565105,1.543428902900113
38.0,545975.38,3008423.89,747.8,4,42,62.36,1,0.18,2020,3,25,2,2330,2,1,0,0,1,0,0,1,0,1,0,1,1,2,0,-0.27542438035648703,0.08841566758134217,0.11753694547069488,-0.09012567947875348,-0.46092003848366053,-0.27542438035648703,0.25419489209334445,0.7816355960280209,1.9982709503617262,0.17316747850021016,1.6497687051642909,0.6363376738396755,5.510182327269043,0.6236,7.0,79169.0497368421,4.14883274750617,7.896834808959853,0.015782828282828284,1.19191302859526,-0.04422760831338453
44.0,774165.95,3090788.17,558.0,3,24,36.69,1,0.15,2022,3,7,0,1618,0,1,0,1,0,0,0,0,1,1,0,2,0,2,1,0.06566800363478678,0.1391613800341799,0.1666615462595011,0.4674412247480262,0.011980137799164995,0.06566800363478678,0.27316725902349676,-1.6077218000178033,1.30490837216543,-0.874216464041384,0.2044088986101273,-0.34463158488663,3.9924103740289794,0.3669,4.0,70245.18568181818,3.629394807279044,6.057227088363123,0.026532236667551078,1.2184296691718923,0.5119258764317759
46.0,608935.65,349863.04,770.0,1,23,17.87,0,0.26,2024,1,4,3,950,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,-0.18131326703995387,0.10241696376712683,0.13109095924657288,0.06371311777383329,0.16961352989344017,-0.18131326703995387,-0.35819669261227993,1.0611073251756364,-0.08181678422716306,-0.9324044608492503,-0.8552588676286477,-1.2649791478489503,0.5745484600876956,0.1787,3.8333333333333335,7605.718260869565,2.9375733593804587,4.22729227756965,0.05299417064122946,-1.5479637941640119,0.13390368616612536
45.0,446570.14,445971.56,650.9,1,29,15.24,0,0.15,2018,11,6,1,2835,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.42401233599735655,0.0663096282066856,0.09613710089641878,-0.33301508516593875,0.09079683384630259,-0.42401233599735655,-0.3360583808762472,-0.4382207352514331,-0.08181678422716306,-0.5832764800020522,-1.0033420889468188,1.3321094093126873,0.998659605857212,0.1524,4.833333333333333,9910.479111111112,2.787477334733532,3.903844259188627,0.06157635467980295,-1.1670431788954894,-0.3829196962892381
65.0,187466.15,814692.15,629.5,4,30,45.15,1,0.15,2023,8,24,3,1083,2,0,0,1,0,0,0,0,1,1,0,0,0,2,1,-0.8113131681516003,0.008689295464964726,0.04035749496644172,-0.9661166615242717,1.6671307547890544,-0.8113131681516003,-0.25112468961855305,-0.707621411096431,1.9982709503617262,-0.5250884831941859,0.6807526447514683,-1.0817362947441769,4.345809363450416,0.4515,5.0,12533.725384615385,3.8318969609488613,6.719374970932936,0.021668472372697724,-0.3082147233529823,-2.018039963722139
61.0,517497.67,1839147.42,685.2,1,27,19.35,0,0.18,2018,5,12,5,3013,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1,-0.3179920026491705,0.08208270788464961,0.11140629714842024,-0.1597088730531769,1.351863970600504,-0.3179920026491705,-0.015144465108992512,-0.00642432490173896,-0.08181678422716306,-0.6996524736177849,-0.7719268647575857,1.5773517239942636,3.5539240592136387,0.1935,4.5,30149.95770491803,3.013080911888604,4.398863489584555,0.04914004914004914,0.6788608499871339,-0.13313673991369943
49.0,3236671.39,273968.37,616.7,3,45,39.71,1,0.21,2023,2,21,1,1267,2,0,1,0,0,0,0,1,0,0,0,3,0,2,0,3.7465468897389798,0.686780823606229,0.6967868563468709,6.4843924722180875,0.40606361803485297,3.7465468897389798,-0.37567880412084687,-0.8687582639382985,1.30490837216543,0.3477314689238092,0.3744512287929702,-0.8282273851856935,0.08464509892677118,0.3971,7.5,5591.191224489796,3.7064737625148876,6.30158710167526,0.024563989191844757,-1.9538011520575411,2.4149721050903805
35.0,272541.96,947549.02,689.9,1,59,40.45,1,0.21,2024,10,22,1,658,2,0,1,0,0,0,0,1,0,1,0,0,0,0,2,-0.6841444124361968,0.02760871264750763,0.058672516498814116,-0.7582401659868543,-0.6973701266250734,-0.6841444124361968,-0.22052150475696564,0.05274311325113361,-0.08181678422716306,1.162363424233938,0.4161172302285014,-1.6672867651917609,3.476708760735411,0.4045,9.833333333333334,27072.829142857143,3.724487881581304,6.360031446463139,0.024125452352231604,-0.11087936327651833,-1.2771571968431854
65.0,199151.24,706497.25,679.8,1,27,52.61,1,0.26,2020,1,10,4,2405,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.7938466479301354,0.011287861291438314,0.04287304756544383,-0.9375650020191866,1.6671307547890544,-0.7938466479301354,-0.27604706304027354,-0.07440393469440319,-0.08181678422716306,-0.6996524736177849,1.1007909835474972,0.7396701098010139,3.547541305793527,0.5261,4.5,10869.188461538462,3.9817356178394463,7.2532751223154355,0.018653236336504384,-0.5007209981777476,-1.89441776071203
21.0,1567533.8,2490951.37,769.5,0,40,36.35,0,0.21,2020,3,5,3,2350,1,0,1,0,0,0,1,0,0,1,0,3,1,0,0,1.2515703454297673,0.3155929336493276,0.33745685524147834,2.405977317793222,-1.8008038712849996,1.2515703454297673,0.1349966361781515,1.0548129168615008,-0.7751793624234595,0.056791484884477494,0.18526506011272137,0.6638929900960324,1.589089415488202,0.3635,6.666666666666667,118616.73190476191,3.6203329115788265,6.029096117993144,0.02677376171352075,1.0019485008398583,1.5204519265603957
45.0,812723.01,304420.14,803.5,0,26,10.27,0,0.18,2024,4,29,0,834,1,1,0,0,1,0,0,1,0,0,0,2,1,0,1,0.1233019344106931,0.1477358162161256,0.17496206533918984,0.561652570029675,0.09079683384630259,0.1233019344106931,-0.36866432947100347,1.482832682222713,-0.7751793624234595,-0.7578404704256513,-1.2831799634530203,-1.4247999821358204,0.37456813238251985,0.1027,4.333333333333333,6764.892000000001,2.422144328051685,3.2046840717924128,0.08873114463176575,-1.77608254565259,0.586208587098809
